1087.96,11.01
1087.98,10.61
1088,9.88
1088.02,9.46
1088.04,9.03
1088.06,9.39
1088.08,9.47
1088.1,8.96
1088.12,9.53
1088.14,9.91
1088.16,9.7
1088.18,9.69
1088.2,9.46
1088.22,9.5
1088.24,9.12
1088.26,9.81
1088.28,8.62
1088.3,8.38
1088.32,9.27
1088.34,9.32
1088.36,7.48
1088.38,6.84
1088.4,7.71
1088.42,8.01
1088.44,5.86
1088.46,5.46
1088.48,5.89
1088.5,-6.34
1088.52,3.25
1088.54,3.57
1088.56,3.89
1088.58,2.84
1088.6,2.28
1088.62,2.9
1088.64,1.9
1088.66,2.63
1088.68,3.13
1088.7,1.47
1088.72,2.53
1088.74,1.75
1088.76,3.4
1088.78,3.31
1088.8,2
1088.82,1.97
1088.84,1.98
1088.86,1.43
1088.88,1.25
1088.9,0.37
1088.92,0.77
1088.94,1.58
1088.96,0.95
1088.98,0.82
1089,0.04
1089.02,-0.02
1089.04,-0.2
1089.06,-1.11
1089.08,-1.74
1089.1,-2.49
1089.12,-1.11
1089.14,-0.26
1089.16,-1.81
1089.18,-0.16
1089.2,-2.01
1089.22,-1.61
1089.24,-4.27
1089.26,-4.33
1089.28,-3.76
1089.3,-4.48
1089.32,-3.87
1089.34,-4.04
1089.36,-5.26
1089.38,-5.15
1089.4,-5.22
1089.42,-5.35
1089.44,-6.48
1089.46,-5.94
1089.48,-6.44
1089.5,-5.9
1089.52,-7.04
1089.54,-8.99
1089.56,-9.51
1089.58,-9.6
1089.6,-9.84
1089.62,-9.46
1089.64,-8.44
1089.66,-9.8
1089.68,-10.1
1089.7,-10.6
1089.72,-11.82
1089.74,-12.97
1089.76,-13.62
1089.78,-13.41
1089.8,-13.12
1089.82,-14.83
1089.84,-14.05
1089.86,-13.21
1089.88,-13.44
1089.9,-13.61
1089.92,-14.11
1089.94,-13.72
1089.96,-11.76
1089.98,-13.91
1090,-15.44
1090.02,-12.5
1090.04,-11.46
1090.06,-11.78
1090.08,-11.27
1090.1,-10.97
1090.12,-11.61
1090.14,-11.12
1090.16,-10.41
1090.18,-11.88
1090.2,-11.46
1090.22,-9.97
1090.24,-9.77
1090.26,-8.13
1090.28,-7.94
1090.3,-6.69
1090.32,-4.93
1090.34,-4.71
1090.36,-2.89
1090.38,-1.2
1090.4,-1.63
1090.42,1.32
1090.44,2.8
1090.46,2.34
1090.48,4.44
1090.5,5.53
1090.52,5.95
1090.54,7.18
1090.56,7.79
1090.58,8.46
1090.6,8.3
1090.62,9.16
1090.64,9.59
1090.66,10.81
1090.68,11.15
1090.7,11.33
1090.72,12.23
1090.74,12.41
1090.76,11.39
1090.78,12.78
1090.8,12.56
1090.82,12.13
1090.84,11.75
1090.86,11.57
1090.88,11.42
1090.9,12.42
1090.92,12.22
1090.94,11.81
1090.96,10.77
1090.98,10.66
1091,8.79
1091.02,8.55
1091.04,7.66
1091.06,7.67
1091.08,7.34
1091.1,7.07
1091.12,6.74
1091.14,6.14
1091.16,6.13
1091.18,6.58
1091.2,5.76
1091.22,4.8
1091.24,4.42
1091.26,4.47
1091.28,4.44
1091.3,4.19
1091.32,4.1
1091.34,3.86
1091.36,3.19
1091.38,4.09
1091.4,2.38
1091.42,2.47
1091.44,2.28
1091.46,2.22
1091.48,1.04
1091.5,0.49
1091.52,0.43
1091.54,-0.07
1091.56,-0.4
1091.58,-1.17
1091.6,-2.32
1091.62,-1.61
1091.64,-2.42
1091.66,-2.71
1091.68,-2.92
1091.7,-3.57
1091.72,-3.81
1091.74,-4.17
1091.76,-5.09
1091.78,-4.86
1091.8,-5.3
1091.82,-5.37
1091.84,-5.58
1091.86,-6.07
1091.88,-6.54
1091.9,-6.12
1091.92,-6.39
1091.94,-7.51
1091.96,-6.71
1091.98,-6.84
1092,-7.98
1092.02,-8.65
1092.04,-8.41
1092.06,-9
1092.08,-8.62
1092.1,-9.19
1092.12,-9.77
1092.14,-10.61
1092.16,-11.54
1092.18,-11.52
1092.2,-11.8
1092.22,-12.29
1092.24,-12.21
1092.26,-12.49
1092.28,-13.52
1092.3,-13.46
1092.32,-13.05
1092.34,-13.15
1092.36,-13.61
1092.38,-13.58
1092.4,-14.22
1092.42,-14.19
1092.44,-14.59
1092.46,-14.27
1092.48,-14.3
1092.5,-14.05
1092.52,-14.12
1092.54,-15.1
1092.56,-16.06
1092.58,-16.02
1092.6,-15.08
1092.62,-15.11
1092.64,-16.78
1092.66,-17.58
1092.68,-17.09
1092.7,-17.52
1092.72,-16.56
1092.74,-14.86
1092.76,-14.64
1092.78,-14.28
1092.8,-14.65
1092.82,-13.88
1092.84,-13.77
1092.86,-12.58
1092.88,-10.36
1092.9,-9.29
1092.92,-7.91
1092.94,-7.01
1092.96,-4.86
1092.98,-3.8
1093,-4.12
1093.02,-2.79
1093.04,-3.92
1093.06,-3.89
1093.08,-2.76
1093.1,-1.61
1093.12,1.35
1093.14,3.69
1093.16,5.98
1093.18,6.32
1093.2,7.31
1093.22,10.35
1093.24,8.83
1093.26,9.05
1093.28,10.11
1093.3,11.38
1093.32,13.59
1093.34,15.67
1093.36,16.05
1093.38,16.26
1093.4,16.9
1093.42,17.61
1093.44,18.42
1093.46,18.69
1093.48,19.75
1093.5,19.71
1093.52,21.84
1093.54,21.96
1093.56,21.32
1093.58,20.66
1093.6,20.98
1093.62,22.47
1093.64,21.83
1093.66,21.83
1093.68,21.64
1093.7,21.4
1093.72,21.19
1093.74,19.29
1093.76,18.65
1093.78,18.71
1093.8,18.35
1093.82,17.57
1093.84,15.7
1093.86,16.1
1093.88,16.29
1093.9,15.38
1093.92,14.63
1093.94,13.36
1093.96,12.98
1093.98,11.72
1094,10.31
1094.02,9.83
1094.04,8.17
1094.06,6.3
1094.08,5.67
1094.1,4.64
1094.12,2.91
1094.14,2.63
1094.16,1.8
1094.18,0.76
1094.2,0.06
1094.22,-0.57
1094.24,-1.89
1094.26,-2.31
1094.28,-3.16
1094.3,-4.13
1094.32,-5.47
1094.34,-6.76
1094.36,-7.83
1094.38,-7.82
1094.4,-8.48
1094.42,-8.99
1094.44,-9.16
1094.46,-9.19
1094.48,-9.5
1094.5,-11.19
1094.52,-11.28
1094.54,-11.02
1094.56,-11.62
1094.58,-11.6
1094.6,-11.27
1094.62,-12.68
1094.64,-11.56
1094.66,-11.8
1094.68,-12.11
1094.7,-11.87
1094.72,-12.43
1094.74,-11.43
1094.76,-11.67
1094.78,-12.11
1094.8,-12.2
1094.82,-11.82
1094.84,-11.27
1094.86,-12.13
1094.88,-12.63
1094.9,-13.34
1094.92,-12.84
1094.94,-12.91
1094.96,-12.99
1094.98,-13.4
1095,-13.25
1095.02,-13.77
1095.04,-13.2
1095.06,-13.69
1095.08,-13.82
1095.1,-14.05
1095.12,-14.21
1095.14,-14.77
1095.16,-15.19
1095.18,-16.62
1095.2,-16.26
1095.22,-15.01
1095.24,-15.12
1095.26,-15.33
1095.28,-14.97
1095.3,-15.15
1095.32,-16.37
1095.34,-17.23
1095.36,-17.91
1095.38,-16.48
1095.4,-16.48
1095.42,-16.57
1095.44,-15.92
1095.46,-15.53
1095.48,-14.68
1095.5,-14.51
1095.52,-13.92
1095.54,-13.43
1095.56,-13.54
1095.58,-12.92
1095.6,-12.45
1095.62,-11.82
1095.64,-11.32
1095.66,-10.69
1095.68,-9.75
1095.7,-9.4
1095.72,-7.83
1095.74,-7.4
1095.76,-6.24
1095.78,-5.84
1095.8,-3.98
1095.82,-2.64
1095.84,-1.56
1095.86,-0.65
1095.88,0.54
1095.9,1.95
1095.92,3.03
1095.94,3.9
1095.96,5.12
1095.98,6.57
1096,7.67
1096.02,9.34
1096.04,10.54
1096.06,11.39
1096.08,12.6
1096.1,13.71
1096.12,14.77
1096.14,15.31
1096.16,15.95
1096.18,16.14
1096.2,15.97
1096.22,15.79
1096.24,16.13
1096.26,15.82
1096.28,16.41
1096.3,16.48
1096.32,16.41
1096.34,16.76
1096.36,16.21
1096.38,16.33
1096.4,14.79
1096.42,14.76
1096.44,14.54
1096.46,13.81
1096.48,13.08
1096.5,12.98
1096.52,11.57
1096.54,11.49
1096.56,11.43
1096.58,10.31
1096.6,9.38
1096.62,9.15
1096.64,8.48
1096.66,7.99
1096.68,7.29
1096.7,7.04
1096.72,6.84
1096.74,6.67
1096.76,6.56
1096.78,6.34
1096.8,6.02
1096.82,6.26
1096.84,5.98
1096.86,5.52
1096.88,5.72
1096.9,5.52
1096.92,5.77
1096.94,5.72
1096.96,5
1096.98,5.36
1097,5.48
1097.02,5
1097.04,5.18
1097.06,5.35
1097.08,5.87
1097.1,5.76
1097.12,6.19
1097.14,6.08
1097.16,5.97
1097.18,6.19
1097.2,5.96
1097.22,5.76
1097.24,5.65
1097.26,4.87
1097.28,4.99
1097.3,4.9
1097.32,4.92
1097.34,4.25
1097.36,4.04
1097.38,3.51
1097.4,3.31
1097.42,3.32
1097.44,2.75
1097.46,2.33
1097.48,1.9
1097.5,1.3
1097.52,0.71
1097.54,0.31
1097.56,-0.02
1097.58,-1.18
1097.6,-1.33
1097.62,-1.87
1097.64,-2.22
1097.66,-2.28
1097.68,-2.77
1097.7,-2.59
1097.72,-3.72
1097.74,-4.3
1097.76,-4.81
1097.78,-5
1097.8,-5.23
1097.82,-5.2
1097.84,-5.8
1097.86,-6.09
1097.88,-6.13
1097.9,-6.65
1097.92,-6.79
1097.94,-6.29
1097.96,-6.29
1097.98,-6.4
1098,-6.36
1098.02,-6.36
1098.04,-6.57
1098.06,-6.5
1098.08,-6.39
1098.1,-5.89
1098.12,-6.11
1098.14,-5.54
1098.16,-5.62
1098.18,-5.66
1098.2,-5.35
1098.22,-5.23
1098.24,-5.3
1098.26,-5.38
1098.28,-4.84
1098.3,-4.88
1098.32,-4.63
1098.34,-4.29
1098.36,-4.14
1098.38,-4.16
1098.4,-4.06
1098.42,-3.81
1098.44,-3.71
1098.46,-3.59
1098.48,-3.64
1098.5,-3.52
1098.52,-3.65
1098.54,-3.62
1098.56,-3.56
1098.58,-4.18
1098.6,-4.26
1098.62,-4.51
1098.64,-4.7
1098.66,-4.98
1098.68,-5.09
1098.7,-5.32
1098.72,-5.25
1098.74,-5.21
1098.76,-5.64
1098.78,-6.07
1098.8,-7.25
1098.82,-7.27
1098.84,-7.17
1098.86,-6.5
1098.88,-7.13
1098.9,-8.41
1098.92,-8.35
1098.94,-8.59
1098.96,-9.04
1098.98,-8.7
1099,-7.85
1099.02,-8.09
1099.04,-8.32
1099.06,-8.42
1099.08,-8.43
1099.1,-7.73
1099.12,-7.37
1099.14,-7.15
1099.16,-6.81
1099.18,-6.11
1099.2,-6.43
1099.22,-6.23
1099.24,-5.36
1099.26,-4.46
1099.28,-3.79
1099.3,-2.87
1099.32,-1.82
1099.34,-1.02
1099.36,0.27
1099.38,1.78
1099.4,3.23
1099.42,4.46
1099.44,5.78
1099.46,7.19
1099.48,8.12
1099.5,9.12
1099.52,10.42
1099.54,11.26
1099.56,12.31
1099.58,13.5
1099.6,14.15
1099.62,15.79
1099.64,16.72
1099.66,17.1
1099.68,17.16
1099.7,18.08
1099.72,18.7
1099.74,19.68
1099.76,19.9
1099.78,20.82
1099.8,20.78
1099.82,21.26
1099.84,21.32
1099.86,20.98
1099.88,21.08
1099.9,21
1099.92,21.01
1099.94,20.32
1099.96,19.97
1099.98,20.03
1100,19.44
1100.02,19.54
1100.04,18.5
1100.06,17.54
1100.08,16.33
1100.1,15.61
1100.12,14.27
1100.14,14.17
1100.16,12.87
1100.18,11.98
1100.2,10.94
1100.22,10.29
1100.24,9.59
1100.26,9.15
1100.28,8.55
1100.3,8.16
1100.32,7.3
1100.34,5.99
1100.36,5.69
1100.38,5.24
1100.4,4.48
1100.42,4.78
1100.44,4.14
1100.46,3.49
1100.48,2
1100.5,1.88
1100.52,1.16
1100.54,1.04
1100.56,-0.18
1100.58,-0.95
1100.6,-1.28
1100.62,-1.65
1100.64,-2.22
1100.66,-3.25
1100.68,-3.9
1100.7,-4.62
1100.72,-5.04
1100.74,-5.72
1100.76,-6.54
1100.78,-6.92
1100.8,-7.4
1100.82,-7.53
1100.84,-8.1
1100.86,-8.98
1100.88,-9.48
1100.9,-10.64
1100.92,-10.86
1100.94,-11.48
1100.96,-11.83
1100.98,-13.14
1101,-13.63
1101.02,-13.78
1101.04,-13.89
1101.06,-15.02
1101.08,-14.93
1101.1,-15.5
1101.12,-16.6
1101.14,-16.07
1101.16,-16.29
1101.18,-16.52
1101.2,-15.83
1101.22,-15.96
1101.24,-16.29
1101.26,-16.82
1101.28,-17.02
1101.3,-17.56
1101.32,-16.74
1101.34,-17.92
1101.36,-17.06
1101.38,-17.89
1101.4,-16.51
1101.42,-16.16
1101.44,-16.13
1101.46,-15.74
1101.48,-15.44
1101.5,-17.25
1101.52,-16.17
1101.54,-16.15
1101.56,-14.88
1101.58,-14.62
1101.6,-14.22
1101.62,-13.48
1101.64,-13.84
1101.66,-12.88
1101.68,-12.44
1101.7,-11.72
1101.72,-10.93
1101.74,-10.6
1101.76,-10.15
1101.78,-9.86
1101.8,-9.27
1101.82,-9.23
1101.84,-9.02
1101.86,-7.93
1101.88,-7.2
1101.9,-6.85
1101.92,-6.52
1101.94,-5.73
1101.96,-4.61
1101.98,-4.3
1102,-3.55
1102.02,-3.06
1102.04,-2.3
1102.06,-1.48
1102.08,-0.57
1102.1,0.04
1102.12,1.19
1102.14,1.33
1102.16,2.14
1102.18,2.84
1102.2,3.67
1102.22,4.39
1102.24,5.51
1102.26,5.95
1102.28,7.08
1102.3,7.96
1102.32,8.48
1102.34,9.25
1102.36,10.17
1102.38,11.45
1102.4,12.77
1102.42,13.39
1102.44,13.89
1102.46,14.21
1102.48,14.77
1102.5,15.7
1102.52,16.87
1102.54,17.03
1102.56,17.74
1102.58,18.27
1102.6,19.26
1102.62,20.04
1102.64,20.9
1102.66,21.45
1102.68,21.04
1102.7,21.52
1102.72,22.41
1102.74,23.6
1102.76,22.72
1102.78,22.23
1102.8,22.95
1102.82,22.37
1102.84,22.45
1102.86,22.41
1102.88,21.95
1102.9,22.24
1102.92,21.5
1102.94,20.84
1102.96,20.31
1102.98,19.23
1103,19.02
1103.02,18.26
1103.04,18.1
1103.06,16.95
1103.08,16.07
1103.1,14.88
1103.12,13.34
1103.14,12.24
1103.16,11.59
1103.18,10.62
1103.2,9.94
1103.22,8.41
1103.24,7.08
1103.26,6.02
1103.28,4.63
1103.3,3.38
1103.32,2.11
1103.34,1.01
1103.36,0.13
1103.38,-0.49
1103.4,-1.31
1103.42,-2.61
1103.44,-3.05
1103.46,-3.92
1103.48,-5.26
1103.5,-5.85
1103.52,-6.66
1103.54,-7.26
1103.56,-7.39
1103.58,-8.83
1103.6,-9.64
1103.62,-9.34
1103.64,-10.78
1103.66,-12
1103.68,-12.48
1103.7,-13.3
1103.72,-13.57
1103.74,-15.37
1103.76,-14.66
1103.78,-16.12
1103.8,-15.81
1103.82,-16.59
1103.84,-17.82
1103.86,-17.25
1103.88,-17.8
1103.9,-17.67
1103.92,-17.93
1103.94,-17.99
1103.96,-18.79
1103.98,-18.43
1104,-22.23
1104.02,-19.99
1104.04,-18.93
1104.06,-19.86
1104.08,-19.12
1104.1,-16.23
1104.12,-15.5
1104.14,-14.27
1104.16,-14.89
1104.18,-13.62
1104.2,-12.93
1104.22,-12.93
1104.24,-12.56
1104.26,-12.47
1104.28,-10.61
1104.3,-10.46
1104.32,-9.61
1104.34,-9.59
1104.36,-8.95
1104.38,-8.24
1104.4,-7.22
1104.42,-6.42
1104.44,-5.22
1104.46,-4.22
1104.48,-3.69
1104.5,-2.97
1104.52,-2.3
1104.54,-1.65
1104.56,-0.28
1104.58,0.22
1104.6,1.48
1104.62,2.24
1104.64,2.95
1104.66,3.09
1104.68,3.63
1104.7,5.09
1104.72,5.84
1104.74,6.86
1104.76,7.43
1104.78,8.49
1104.8,9.44
1104.82,9.09
1104.84,9.68
1104.86,10.24
1104.88,11.59
1104.9,12.26
1104.92,13.28
1104.94,13.57
1104.96,14.6
1104.98,15.11
1105,15.46
1105.02,16.15
1105.04,16.86
1105.06,17.62
1105.08,17.71
1105.1,17.84
1105.12,17.48
1105.14,19.18
1105.16,19.9
1105.18,19.97
1105.2,20.36
1105.22,20.82
1105.24,20.16
1105.26,20.74
1105.28,21.52
1105.3,22.74
1105.32,22.4
1105.34,0.75
1105.36,1.74
1105.38,19.6
1105.4,24.05
1105.42,25.92
1105.44,24.06
1105.46,20.57
1105.48,16.48
1105.5,21.6
1105.52,20.67
1105.54,20.31
1105.56,19.16
1105.58,17.55
1105.6,16.93
1105.62,15.59
1105.64,13.82
1105.66,12.7
1105.68,11.66
1105.7,11.14
1105.72,9.77
1105.74,7.25
1105.76,6.08
1105.78,4.84
1105.8,4.23
1105.82,3.37
1105.84,2.16
1105.86,0.93
1105.88,0.15
1105.9,-1.68
1105.92,-2.99
1105.94,-3.78
1105.96,-4.06
1105.98,-5.13
1106,-6.37
1106.02,-6.92
1106.04,-8.53
1106.06,-9.34
1106.08,-10.61
1106.1,-9.91
1106.12,-9.53
1106.14,-10.41
1106.16,-12.16
1106.18,-13.23
1106.2,-14.47
1106.22,-15.49
1106.24,-14.79
1106.26,-14.43
1106.28,-15.61
1106.3,-17.12
1106.32,-17.18
1106.34,-16.74
1106.36,-17.05
1106.38,-16.34
1106.4,-18.13
1106.42,-17.56
1106.44,-16.9
1106.46,-16.44
1106.48,-17.87
1106.5,-20.03
1106.52,-21.4
1106.54,-19.98
1106.56,-19.12
1106.58,-19.83
1106.6,-20.29
1106.62,-20.19
1106.64,-20.57
1106.66,-21.35
1106.68,-22.76
1106.7,-21.2
1106.72,-19.92
1106.74,-19.16
1106.76,-18.39
1106.78,-17.9
1106.8,-17.22
1106.82,-16.46
1106.84,-15.09
1106.86,-13.56
1106.88,-11.61
1106.9,-10.76
1106.92,-9.4
1106.94,-8.36
1106.96,-7.67
1106.98,-6.02
1107,-5.17
1107.02,-4.11
1107.04,-2.63
1107.06,-1.27
1107.08,0.56
1107.1,2.06
1107.12,3.67
1107.14,4.47
1107.16,6.04
1107.18,7.52
1107.2,9.03
1107.22,11.1
1107.24,13.13
1107.26,14.69
1107.28,17.75
1107.3,18.64
1107.32,-23.25
1107.34,-23.76
1107.36,18.78
1107.38,19.6
1107.4,-20.78
1107.42,23.18
1107.44,22.56
1107.46,24.4
1107.48,25.48
1107.5,25.78
1107.52,26.6
1107.54,26.32
1107.56,26.54
1107.58,26.93
1107.6,27.09
1107.62,26.98
1107.64,30.58
1107.66,25.35
1107.68,22.11
1107.7,21.25
1107.72,20.04
1107.74,18.36
1107.76,18.14
1107.78,16.93
1107.8,15.17
1107.82,16.05
1107.84,14.75
1107.86,13.41
1107.88,12.78
1107.9,11.9
1107.92,10.18
1107.94,8.67
1107.96,4.95
1107.98,1.47
1108,3.01
1108.02,0.89
1108.04,-1.25
1108.06,-3.57
1108.08,-6.2
1108.1,-6.78
1108.12,-9.25
1108.14,-9.89
1108.16,-9.32
1108.18,-11.11
1108.2,-10.33
1108.22,-10.26
1108.24,-11.62
1108.26,-15.22
1108.28,-15.97
1108.3,-14.61
1108.32,-14.29
1108.34,-16.08
1108.36,-17.88
1108.38,-19.19
1108.4,-19.47
1108.42,-20.52
1108.44,-22.83
1108.46,-22.45
1108.48,-21.08
1108.5,-21.73
1108.52,-22.03
1108.54,-22.09
1108.56,-22.92
1108.58,-21.58
1108.6,-20.51
1108.62,-21.96
1108.64,-20.17
1108.66,-20.28
1108.68,-20.44
1108.7,-21.18
1108.72,-21.9
1108.74,-19.83
1108.76,-20.86
1108.78,-19.69
1108.8,-19.51
1108.82,-20.29
1108.84,-18.21
1108.86,-18.33
1108.88,-18.7
1108.9,-18.36
1108.92,-17.77
1108.94,-18.72
1108.96,-17.41
1108.98,-15.17
1109,-17.55
1109.02,-17.93
1109.04,-17.11
1109.06,-18.03
1109.08,-18.73
1109.1,-16.52
1109.12,-17.82
1109.14,-18.25
1109.16,-17.83
1109.18,-16.31
1109.2,-14.3
1109.22,-15.02
1109.24,-17.03
1109.26,-16.6
1109.28,-16.5
1109.3,-16.55
1109.32,-14.99
1109.34,-14.21
1109.36,-15
1109.38,-14.03
1109.4,-13.82
1109.42,-12.08
